,date,exchange_rate_USD_JY,cpi_j,interest_r_j,inflation_j,gdp_pc_j,cpi_us,inflation_us,interest_r_us,gdp_pc_us,govt_debt_j,govt_debt_us
5241,1991-02-05,129.73,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,5.49,,62.226,
5242,1991-02-06,128.35,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,5.57,,62.226,
5243,1991-02-07,127.95,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.38,,62.226,
5244,1991-02-08,127.9,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.27,,62.226,
5245,1991-02-11,127.72,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.37,,62.226,
5246,1991-02-12,128.3,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.26,,62.226,
5247,1991-02-13,129.08,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.24,,62.226,
5248,1991-02-14,129.8,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.37,,62.226,
5249,1991-02-15,130.45,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.02,,62.226,
5250,1991-02-18,,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.02,,62.226,
5251,1991-02-19,131.55,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.24,,62.226,
5252,1991-02-20,131.8,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,7.11,,62.226,
5253,1991-02-21,131.4,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.54,,62.226,
5254,1991-02-22,132.2,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.27,,62.226,
5255,1991-02-25,133.35,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.43,,62.226,
5256,1991-02-26,132.85,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.12,,62.226,
5257,1991-02-27,132.27,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.26,,62.226,
5258,1991-02-28,132.95,92.9498600152711,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.99,,62.226,
5259,1991-03-01,134.55,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.35,,62.226,
5260,1991-03-04,135.55,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.36,,62.226,
5261,1991-03-05,135.39,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.31,,62.226,
5262,1991-03-06,136.25,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.55,,62.226,
5263,1991-03-07,135.8,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.46,,62.226,
5264,1991-03-08,136.25,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.2,,62.226,
5265,1991-03-11,138.1,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.1,,62.226,
5266,1991-03-12,136.3,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.03,,62.226,
5267,1991-03-13,136.4,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,5.98,,62.226,
5268,1991-03-14,135.95,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,5.93,,62.226,
5269,1991-03-15,137.2,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,5.96,,62.226,
5270,1991-03-18,138.15,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.03,,62.226,
5271,1991-03-19,138.15,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.16,,62.226,
5272,1991-03-20,138.6,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.67,,62.226,
5273,1991-03-21,137.6,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.22,,62.226,
5274,1991-03-22,137.2,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.05,,62.226,
5275,1991-03-25,138.43,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.08,,62.226,
5276,1991-03-26,138.35,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.17,,62.226,
5277,1991-03-27,139.1,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.11,,62.226,
5278,1991-03-28,141.2,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,6.14,,62.226,
5279,1991-03-29,140.6,93.4588953932298,6.0,3.25143848753312,29308.274088137,134.8,4.23496396453853,5.53,,62.226,
5280,1991-04-01,140.2,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,6.48,36938.0,62.226,57.74551
5281,1991-04-02,138.3,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,6.46,36938.0,62.226,57.74551
5282,1991-04-03,137.4,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,6.36,36938.0,62.226,57.74551
5283,1991-04-04,135.97,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,6.22,36938.0,62.226,57.74551
5284,1991-04-05,136.9,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.92,36938.0,62.226,57.74551
5285,1991-04-08,137.25,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.89,36938.0,62.226,57.74551
5286,1991-04-09,135.1,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.66,36938.0,62.226,57.74551
5287,1991-04-10,136.35,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.75,36938.0,62.226,57.74551
5288,1991-04-11,135.95,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.71,36938.0,62.226,57.74551
5289,1991-04-12,136.3,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.36,36938.0,62.226,57.74551
5290,1991-04-15,134.48,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,6.04,36938.0,62.226,57.74551
5291,1991-04-16,134.85,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,6.05,36938.0,62.226,57.74551
5292,1991-04-17,136.35,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.95,36938.0,62.226,57.74551
5293,1991-04-18,136.8,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,6.0,36938.0,62.226,57.74551
5294,1991-04-19,138.58,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.89,36938.0,62.226,57.74551
5295,1991-04-22,139.45,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.95,36938.0,62.226,57.74551
5296,1991-04-23,137.94,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.92,36938.0,62.226,57.74551
5297,1991-04-24,138.05,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.89,36938.0,62.226,57.74551
5298,1991-04-25,138.05,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.95,36938.0,62.226,57.74551
5299,1991-04-26,138.13,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.89,36938.0,62.226,57.74551
5300,1991-04-29,137.7,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.93,36938.0,62.226,57.74551
5301,1991-04-30,136.38,93.9679307711886,6.0,3.25143848753312,29308.274088137,135.1,4.23496396453853,5.98,36938.0,62.226,57.74551
5302,1991-05-01,137.6,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.9,,62.226,
5303,1991-05-02,138.1,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.86,,62.226,
5304,1991-05-03,138.55,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.76,,62.226,
5305,1991-05-06,138.47,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.82,,62.226,
5306,1991-05-07,137.95,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.79,,62.226,
5307,1991-05-08,138.35,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.75,,62.226,
5308,1991-05-09,139.3,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.76,,62.226,
5309,1991-05-10,138.75,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.69,,62.226,
5310,1991-05-13,139.42,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.8,,62.226,
5311,1991-05-14,138.15,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.85,,62.226,
5312,1991-05-15,137.99,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,6.01,,62.226,
5313,1991-05-16,137.55,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.89,,62.226,
5314,1991-05-17,138.5,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.79,,62.226,
5315,1991-05-20,138.22,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.82,,62.226,
5316,1991-05-21,137.5,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.76,,62.226,
5317,1991-05-22,138.05,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.71,,62.226,
5318,1991-05-23,137.73,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.69,,62.226,
5319,1991-05-24,138.4,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.65,,62.226,
5320,1991-05-27,,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.65,,62.226,
5321,1991-05-28,137.8,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.99,,62.226,
5322,1991-05-29,138.2,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.79,,62.226,
5323,1991-05-30,137.85,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.84,,62.226,
5324,1991-05-31,138.45,94.4769661491474,6.0,3.25143848753312,29308.274088137,135.6,4.23496396453853,5.92,,62.226,
5325,1991-06-03,139.08,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.96,,62.226,
5326,1991-06-04,138.66,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.96,,62.226,
5327,1991-06-05,139.13,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.88,,62.226,
5328,1991-06-06,139.18,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.82,,62.226,
5329,1991-06-07,140.31,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.71,,62.226,
5330,1991-06-10,141.9,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.83,,62.226,
5331,1991-06-11,141.2,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.79,,62.226,
5332,1991-06-12,141.9,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.67,,62.226,
5333,1991-06-13,141.33,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.79,,62.226,
5334,1991-06-14,140.55,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.71,,62.226,
5335,1991-06-17,140.97,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.94,,62.226,
5336,1991-06-18,140.9,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.82,,62.226,
5337,1991-06-19,140.08,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.8,,62.226,
5338,1991-06-20,138.74,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.79,,62.226,
5339,1991-06-21,139.0,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.75,,62.226,
5340,1991-06-24,138.9,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.83,,62.226,
5341,1991-06-25,138.82,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.9,,62.226,
5342,1991-06-26,138.3,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.73,,62.226,
5343,1991-06-27,138.1,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,5.91,,62.226,
5344,1991-06-28,137.9,94.0697378467804,6.0,3.25143848753312,29308.274088137,136.0,4.23496396453853,6.74,,62.226,
5345,1991-07-01,138.4,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,6.38,36993.0,62.226,59.06123
5346,1991-07-02,138.78,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,6.09,36993.0,62.226,59.06123
5347,1991-07-03,139.5,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.77,36993.0,62.226,59.06123
5348,1991-07-04,,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.77,36993.0,62.226,59.06123
5349,1991-07-05,138.35,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.76,36993.0,62.226,59.06123
5350,1991-07-08,138.73,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.91,36993.0,62.226,59.06123
5351,1991-07-09,138.65,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.82,36993.0,62.226,59.06123
5352,1991-07-10,138.53,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.72,36993.0,62.226,59.06123
5353,1991-07-11,138.58,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.86,36993.0,62.226,59.06123
5354,1991-07-12,136.75,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.8,36993.0,62.226,59.06123
5355,1991-07-15,136.7,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.96,36993.0,62.226,59.06123
5356,1991-07-16,137.15,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.91,36993.0,62.226,59.06123
5357,1991-07-17,136.8,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.82,36993.0,62.226,59.06123
5358,1991-07-18,136.8,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.83,36993.0,62.226,59.06123
5359,1991-07-19,136.45,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.75,36993.0,62.226,59.06123
5360,1991-07-22,137.45,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.81,36993.0,62.226,59.06123
5361,1991-07-23,136.98,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.74,36993.0,62.226,59.06123
5362,1991-07-24,137.38,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.63,36993.0,62.226,59.06123
5363,1991-07-25,138.85,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.82,36993.0,62.226,59.06123
5364,1991-07-26,137.9,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.76,36993.0,62.226,59.06123
5365,1991-07-29,138.18,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.8,36993.0,62.226,59.06123
5366,1991-07-30,137.93,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.75,36993.0,62.226,59.06123
5367,1991-07-31,137.42,93.9679307711886,5.5,3.25143848753312,29308.274088137,136.2,4.23496396453853,5.85,36993.0,62.226,59.06123
5368,1991-08-01,137.67,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.86,,62.226,
5369,1991-08-02,136.74,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.72,,62.226,
5370,1991-08-05,136.68,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.79,,62.226,
5371,1991-08-06,135.73,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.7,,62.226,
5372,1991-08-07,135.85,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,6.29,,62.226,
5373,1991-08-08,136.47,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.71,,62.226,
5374,1991-08-09,136.9,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.59,,62.226,
5375,1991-08-12,136.54,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.66,,62.226,
5376,1991-08-13,136.52,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.64,,62.226,
5377,1991-08-14,136.61,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.58,,62.226,
5378,1991-08-15,136.47,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.77,,62.226,
5379,1991-08-16,137.25,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.55,,62.226,
5380,1991-08-19,138.3,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.54,,62.226,
5381,1991-08-20,137.45,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.57,,62.226,
5382,1991-08-21,136.8,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,6.24,,62.226,
5383,1991-08-22,136.43,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.69,,62.226,
5384,1991-08-23,137.1,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.55,,62.226,
5385,1991-08-26,137.0,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.63,,62.226,
5386,1991-08-27,137.0,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.59,,62.226,
5387,1991-08-28,136.6,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.52,,62.226,
5388,1991-08-29,137.0,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.49,,62.226,
5389,1991-08-30,136.85,94.1715449223721,5.5,3.25143848753312,29308.274088137,136.6,4.23496396453853,5.5,,62.226,
5390,1991-09-02,,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.5,,62.226,
5391,1991-09-03,136.02,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.82,,62.226,
5392,1991-09-04,135.3,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.87,,62.226,
5393,1991-09-05,135.87,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.67,,62.226,
5394,1991-09-06,136.15,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.53,,62.226,
5395,1991-09-09,134.95,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.59,,62.226,
5396,1991-09-10,134.85,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.53,,62.226,
5397,1991-09-11,134.95,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.51,,62.226,
5398,1991-09-12,134.06,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.53,,62.226,
5399,1991-09-13,133.98,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.31,,62.226,
5400,1991-09-16,133.65,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.56,,62.226,
5401,1991-09-17,133.82,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.61,,62.226,
5402,1991-09-18,134.17,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.43,,62.226,
5403,1991-09-19,134.5,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.37,,62.226,
5404,1991-09-20,134.37,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.24,,62.226,
5405,1991-09-23,133.05,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.32,,62.226,
5406,1991-09-24,133.08,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.32,,62.226,
5407,1991-09-25,133.3,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.32,,62.226,
5408,1991-09-26,133.67,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.4,,62.226,
5409,1991-09-27,133.4,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.24,,62.226,
5410,1991-09-30,132.85,94.3751590735556,5.5,3.25143848753312,29308.274088137,137.0,4.23496396453853,5.6,,62.226,
5411,1991-10-01,133.2,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.4,36995.0,62.226,60.68599
5412,1991-10-02,132.68,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.2,36995.0,62.226,60.68599
5413,1991-10-03,130.77,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.33,36995.0,62.226,60.68599
5414,1991-10-04,130.03,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.16,36995.0,62.226,60.68599
5415,1991-10-07,129.3,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.22,36995.0,62.226,60.68599
5416,1991-10-08,130.1,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.18,36995.0,62.226,60.68599
5417,1991-10-09,130.25,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.15,36995.0,62.226,60.68599
5418,1991-10-10,130.35,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.17,36995.0,62.226,60.68599
5419,1991-10-11,129.73,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.03,36995.0,62.226,60.68599
5420,1991-10-14,,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.03,36995.0,62.226,60.68599
5421,1991-10-15,130.22,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.58,36995.0,62.226,60.68599
5422,1991-10-16,130.02,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,6.11,36995.0,62.226,60.68599
5423,1991-10-17,129.83,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.33,36995.0,62.226,60.68599
5424,1991-10-18,129.77,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.2,36995.0,62.226,60.68599
5425,1991-10-21,130.73,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.27,36995.0,62.226,60.68599
5426,1991-10-22,131.2,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.25,36995.0,62.226,60.68599
5427,1991-10-23,131.55,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.21,36995.0,62.226,60.68599
5428,1991-10-24,131.18,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.22,36995.0,62.226,60.68599
5429,1991-10-25,131.4,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.21,36995.0,62.226,60.68599
5430,1991-10-28,132.25,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.27,36995.0,62.226,60.68599
5431,1991-10-29,130.75,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.11,36995.0,62.226,60.68599
5432,1991-10-30,131.08,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,4.44,36995.0,62.226,60.68599
5433,1991-10-31,130.6,95.3932298294732,5.5,3.25143848753312,29308.274088137,137.2,4.23496396453853,5.23,36995.0,62.226,60.68599
5434,1991-11-01,130.3,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,5.03,,62.226,
5435,1991-11-04,128.9,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,5.09,,62.226,
5436,1991-11-05,129.8,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,5.06,,62.226,
5437,1991-11-06,129.9,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.87,,62.226,
5438,1991-11-07,129.7,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.8,,62.226,
5439,1991-11-08,130.32,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.71,,62.226,
5440,1991-11-11,,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.71,,62.226,
5441,1991-11-12,129.65,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.89,,62.226,
5442,1991-11-13,130.12,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.62,,62.226,
5443,1991-11-14,129.87,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.86,,62.226,
5444,1991-11-15,130.05,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.98,,62.226,
5445,1991-11-18,129.3,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.88,,62.226,
5446,1991-11-19,129.95,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.78,,62.226,
5447,1991-11-20,129.77,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.74,,62.226,
5448,1991-11-21,129.62,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.74,,62.226,
5449,1991-11-22,129.53,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.75,,62.226,
5450,1991-11-25,127.77,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.89,,62.226,
5451,1991-11-26,128.1,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.52,,62.226,
5452,1991-11-27,130.28,95.4950369050649,5.0,3.25143848753312,29308.274088137,137.8,4.23496396453853,4.38,,62.226,
