date,exchange_rate_USD_JY_x,cpi_us,inflation_us,interest_r_us,gdp_pc_us,govt_debt_us,exchange_rate_USD_JY_y,cpi_j,interest_r_j,inflation_j,gdp_pc_j,govt_debt_j
1992-08-05,127.4,140.8,3.0288196781497,3.35,39933.86471352783,57.161436881849895,127.4,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-06,127.75,140.8,3.0288196781497,3.34,39933.61899814302,57.1976054492424,127.75,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-07,127.5,140.8,3.0288196781497,3.2,39955.353904167045,57.37779143066756,127.5,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-10,128.05,140.8,3.0288196781497,3.32,39935.082901075264,57.24460868406079,128.05,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-11,128.05,140.8,3.0288196781497,3.23,39948.26971551406,57.37062132835641,128.05,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-12,127.72,140.8,3.0288196781497,3.22,39951.34806742241,57.36372226580568,127.72,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-13,127.27,140.8,3.0288196781497,3.3,39941.82620500249,57.22321038896942,127.27,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-14,126.25,140.8,3.0288196781497,3.22,39958.53391877671,57.27062018342848,126.25,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-17,125.75,140.8,3.0288196781497,3.54,39914.09163456604,56.79090785097479,125.75,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-18,126.25,140.8,3.0288196781497,3.26,39952.67311235946,57.21461456374156,126.25,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-19,126.3,140.8,3.0288196781497,3.56,39908.47264751737,56.79773915358538,126.3,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-20,126.32,140.8,3.0288196781497,3.37,39936.2137113142,57.06503254209666,126.32,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-21,126.07,140.8,3.0288196781497,3.2,39962.344222151165,57.287222738287,126.07,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-24,124.68,140.8,3.0288196781497,3.35,39947.160982700414,56.98916636207712,124.68,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-25,124.9,140.8,3.0288196781497,3.29,39954.87675879027,57.08710843658913,124.9,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-26,124.95,140.8,3.0288196781497,3.31,39951.70193886891,57.06227236424151,124.95,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-27,124.9,140.8,3.0288196781497,3.36,39944.62034756008,56.98909860213702,124.9,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-28,123.26,140.8,3.0288196781497,3.28,39964.35882857216,56.997240851647874,123.26,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-08-31,122.95,140.8,3.0288196781497,3.51,39932.17457529192,56.655574765973896,122.95,95.8004581318402,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-01,122.95,141.1,3.0288196781497,3.39,39992.108389836176,56.93756138247632,122.95,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-02,123.0,141.1,3.0288196781497,3.21,40018.237602001056,57.19275340856336,123.0,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-03,124.0,141.1,3.0288196781497,3.33,39995.76684849469,57.088071299419,124.0,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-04,123.22,141.1,3.0288196781497,3.02,40045.00099894697,57.47271374705791,123.22,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-07,156.49025825507422,141.1,3.0288196781497,3.02,39882.36485585844,59.57987723329917,156.49025825507422,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-08,122.68,141.1,3.0288196781497,3.13,40031.52348179704,57.28449752796395,122.68,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-09,123.23,141.1,3.0288196781497,3.08,40036.16090597856,57.389338665026656,123.23,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-10,122.98,141.1,3.0288196781497,3.06,40040.31339275083,57.40150778739101,122.98,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-11,124.23,141.1,3.0288196781497,3.01,40041.528982954114,57.55068324939525,124.23,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-14,124.25,141.1,3.0288196781497,3.22,40010.66198257847,57.25792044103716,124.25,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-15,124.38,141.1,3.0288196781497,3.2,40012.95690233399,57.2941567683698,124.38,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-16,124.95,141.1,3.0288196781497,4.48,39822.62474645693,55.53807774584024,124.95,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-17,124.43,141.1,3.0288196781497,3.22,40009.78208241264,57.26932069602212,124.43,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-18,124.63,141.1,3.0288196781497,3.02,40038.108447647945,57.56201574444012,124.63,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-21,123.72,141.1,3.0288196781497,3.1,40030.83521898516,57.39236988264227,123.72,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-22,121.2,141.1,3.0288196781497,3.04,40051.94503093269,57.31677474238316,121.2,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-23,120.15,141.1,3.0288196781497,3.06,40054.14737869143,57.22227044512741,120.15,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-24,120.7,141.1,3.0288196781497,3.15,40038.271980412566,57.1310919132859,120.7,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-25,120.5,141.1,3.0288196781497,3.19,40033.38884084625,57.06241934361563,120.5,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-28,119.58,141.1,3.0288196781497,3.45,39999.7908666484,56.64011484572741,119.58,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-29,119.75,141.1,3.0288196781497,3.26,40026.79868030704,56.91690844672616,119.75,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-09-30,120.0,141.1,3.0288196781497,4.47,39848.28720262164,55.23857213867551,120.0,96.3094935097989,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-02,123.95,142.1,3.0288196781497,3.21,40154.76500210088,57.63282061245603,123.95,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-03,122.25,142.1,3.0288196781497,3.09,40180.65758958548,57.69316839665886,122.25,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-04,122.8,142.1,3.0288196781497,2.98,40194.086223392864,57.88201796325198,122.8,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-05,122.67,142.1,3.0288196781497,2.92,40203.51291647184,57.95779287529325,122.67,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-06,123.2,142.1,3.0288196781497,2.86,40209.71330894276,58.07536872227936,123.2,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-09,123.9,142.1,3.0288196781497,2.98,40188.70905571278,57.95168618816007,123.9,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-10,124.4,142.1,3.0288196781497,2.93,40193.59089660702,58.053360587727,124.4,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-11,156.49025825507422,142.1,3.0288196781497,2.93,40036.72298793895,60.085789069066834,156.49025825507422,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-12,124.12,142.1,3.0288196781497,3.04,40178.84241255089,57.8816114036113,124.12,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-13,123.85,142.1,3.0288196781497,2.85,40208.00109328157,58.130537714646806,123.85,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-16,124.85,142.1,3.0288196781497,3.28,40140.10909004152,57.59181205292873,124.85,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-17,124.55,142.1,3.0288196781497,3.06,40173.81002561277,57.88084253623192,124.55,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-18,124.38,142.1,3.0288196781497,2.89,40199.54946970937,58.10809951241559,124.38,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-19,123.55,142.1,3.0288196781497,2.94,40196.28077911914,57.98552464537626,123.55,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-20,124.22,142.1,3.0288196781497,2.9,40198.866401585794,58.08396454750722,124.22,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-23,124.18,142.1,3.0288196781497,2.89,40200.52713656028,58.095432562432336,124.18,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-24,124.1,142.1,3.0288196781497,2.58,40246.33945303433,58.524409335012734,124.1,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-25,123.93,142.1,3.0288196781497,4.6,39951.19974578661,55.68535863333672,123.93,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-26,156.49025825507422,142.1,3.0288196781497,4.6,39792.03432001887,57.74755444713729,156.49025825507422,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-27,124.4,142.1,3.0288196781497,3.13,40164.28686452078,57.77333248929234,124.4,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-11-30,124.42,142.1,3.0288196781497,3.45,40117.30264649771,57.32655422679518,124.42,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-01,124.4,142.3,3.0288196781497,3.17,40186.66032163188,57.793306707899816,124.4,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-02,124.41,142.3,3.0288196781497,2.99,40212.98506716695,58.045965343990176,124.41,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-03,124.67,142.3,3.0288196781497,3.0,40210.24889865644,58.04843097404672,124.67,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-04,124.9,142.3,3.0288196781497,2.86,40229.63740423824,58.259017635431775,124.9,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-07,124.44,142.3,3.0288196781497,2.92,40223.09482836949,58.14587522093983,124.44,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-08,124.0,142.3,3.0288196781497,2.77,40247.22371950621,58.32802900480257,124.0,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-09,124.1,142.3,3.0288196781497,3.3,40169.07920105221,57.59228801894233,124.1,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-10,123.73,142.3,3.0288196781497,3.08,40203.12232002128,57.8768850697514,123.73,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-11,123.89,142.3,3.0288196781497,2.76,40249.22663787853,58.33506358723349,123.89,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-14,123.85,142.3,3.0288196781497,2.99,40215.72253434954,58.010497884036965,123.85,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-15,124.1,142.3,3.0288196781497,3.17,40188.12682190827,57.77430628292485,124.1,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-16,122.9,142.3,3.0288196781497,3.02,40215.9708470785,57.90832565685112,122.9,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-17,123.1,142.3,3.0288196781497,2.97,40222.31918824914,57.99099963144306,123.1,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-18,123.28,142.3,3.0288196781497,2.73,40256.60412658678,58.338433604549664,123.28,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-21,122.97,142.3,3.0288196781497,3.06,40209.76785726343,57.85675346965832,122.97,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-22,123.52,142.3,3.0288196781497,2.97,40220.26608786219,58.01760022640799,123.52,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-23,123.85,142.3,3.0288196781497,3.38,40158.57967178138,57.464443092089326,123.85,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-24,123.9,142.3,3.0288196781497,2.85,40235.99094009718,58.20968429043703,123.9,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-25,156.49025825507422,142.3,3.0288196781497,2.85,40076.67886430179,60.27378014673511,156.49025825507422,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-28,124.75,142.3,3.0288196781497,3.27,40170.29738859965,57.67545982115321,124.75,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-29,124.7,142.3,3.0288196781497,2.74,40248.19749034091,58.4143675445093,124.7,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-30,124.59,142.3,3.0288196781497,2.6,40269.24802956928,58.60342039092277,124.59,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1992-12-31,124.85,142.3,3.0288196781497,2.66,40259.18585303721,58.53587899637063,124.85,96.2076864342072,3.25,1.76028306059266,29462.6539670948,66.638
1993-02-01,124.95,143.1,2.95165696638554,3.25,40280.824234271575,57.96921286212522,124.95,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-02,124.86,143.1,2.95165696638554,3.18,40291.52059558468,58.06152256908487,124.86,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-03,124.33,143.1,2.95165696638554,3.56,40238.43375177577,57.49590176460329,124.33,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-04,124.58,143.1,2.95165696638554,3.08,40307.54134521909,58.18380288832563,124.58,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-05,124.43,143.1,2.95165696638554,2.87,40339.04382904784,58.46833217919455,124.43,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-08,124.02,143.1,2.95165696638554,2.94,40330.79163486205,58.34435509727665,124.02,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-09,121.38,143.1,2.95165696638554,2.9,40349.55764371151,58.23315697718414,121.38,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-10,120.97,143.1,2.95165696638554,2.88,40354.49226396452,58.23519253956185,120.97,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-11,120.5,143.1,2.95165696638554,2.97,40343.60296662539,58.07941256280553,120.5,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-12,120.9,143.1,2.95165696638554,2.95,40344.57803613217,58.13274927261557,120.9,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-15,156.49025825507422,143.1,2.95165696638554,2.95,40170.6009575729,60.38684937866303,156.49025825507422,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-16,119.8,143.1,2.95165696638554,3.59,40256.18230113629,57.1669911327165,119.8,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-17,119.4,143.1,2.95165696638554,3.09,40331.39771505374,57.84172747883659,119.4,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-18,119.6,143.1,2.95165696638554,2.98,40346.537265850246,58.008409882958944,119.6,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-19,119.11,143.1,2.95165696638554,2.86,40366.51496888675,58.1453927145607,119.11,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-22,116.45,143.1,2.95165696638554,2.96,40364.86592196094,57.83690823056557,116.45,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-23,116.65,143.1,2.95165696638554,2.91,40371.21426313157,57.91958220515754,116.65,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-24,116.9,143.1,2.95165696638554,2.91,40369.99217956791,57.93541589263667,116.9,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-25,117.5,143.1,2.95165696638554,3.03,40349.4767597634,57.80539988352572,117.5,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-02-26,118.1,143.1,2.95165696638554,3.18,40324.565735145945,57.63337965964959,118.1,96.2076864342072,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-01,118.75,143.3,2.95165696638554,3.65,40280.75810600612,57.09246105406824,118.75,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-02,117.77,143.3,2.95165696638554,3.19,40352.947947374,57.67445762554985,117.77,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-03,117.25,143.3,2.95165696638554,3.29,40340.83786514329,57.50150950637597,117.25,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-04,116.8,143.3,2.95165696638554,3.1,40370.876446039794,57.739035562426494,116.8,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-05,117.65,143.3,2.95165696638554,3.02,40378.442974757854,57.90488133922936,117.65,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-08,116.62,143.3,2.95165696638554,3.06,40377.61715262287,57.78364092712846,116.62,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-09,117.4,143.3,2.95165696638554,2.98,40385.52586473877,57.945053271437146,117.4,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-10,118.12,143.3,2.95165696638554,2.96,40384.936667284055,58.01865710122048,118.12,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-11,117.57,143.3,2.95165696638554,3.0,40381.76444470685,57.92781736907951,117.57,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-12,117.8,143.3,2.95165696638554,2.93,40390.89653905847,58.04039419601243,117.8,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-15,118.45,143.3,2.95165696638554,3.16,40354.01948489379,57.75952947025826,118.45,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-16,116.9,143.3,2.95165696638554,2.72,40426.06527357818,58.27742242444401,116.9,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-17,117.25,143.3,2.95165696638554,3.58,40298.34701861824,57.0954687636457,117.25,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-18,116.88,143.3,2.95165696638554,3.03,40380.7417905296,57.84211217687197,116.88,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-19,115.95,143.3,2.95165696638554,2.88,40407.26596545109,57.99323193327562,115.95,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-22,115.67,143.3,2.95165696638554,2.99,40392.51748139496,57.82148274915994,115.67,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-23,115.7,143.3,2.95165696638554,2.93,40401.16204099319,57.90739122118785,115.7,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-24,116.88,143.3,2.95165696638554,2.92,40396.85900817704,57.99612763101102,116.88,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-25,117.3,143.3,2.95165696638554,3.05,40375.75828693404,57.8407099619934,117.3,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-26,116.4,143.3,2.95165696638554,3.04,40381.62298936752,57.7977100919903,116.4,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-29,116.77,143.3,2.95165696638554,3.34,40335.858257563945,57.4011018018074,116.77,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-30,116.62,143.3,2.95165696638554,2.91,40399.59517668755,57.99366200095447,116.62,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-03-31,114.9,143.3,2.95165696638554,3.83,40273.20456400882,56.59659697829864,114.9,96.4113005853907,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-03,110.9,144.2,2.95165696638554,3.03,40537.0282152498,57.805279644696384,110.9,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-04,110.3,144.2,2.95165696638554,2.94,40553.14803024138,57.89329143904209,110.3,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-05,110.25,144.2,2.95165696638554,2.9,40559.25325337137,57.946130321233184,110.25,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-06,110.3,144.2,2.95165696638554,2.88,40561.93923986726,57.97729986857247,110.3,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-07,110.35,144.2,2.95165696638554,2.83,40569.02083117608,58.05047363067699,110.35,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-10,111.75,144.2,2.95165696638554,2.99,40538.73393755061,57.915119801812295,111.75,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-11,111.05,144.2,2.95165696638554,2.98,40543.62097313317,57.88478688179248,111.05,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-12,111.5,144.2,2.95165696638554,2.95,40545.816827531526,57.95529173402009,111.5,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-13,111.7,144.2,2.95165696638554,2.97,40541.90875747197,57.93995587415992,111.7,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-14,110.85,144.2,2.95165696638554,2.94,40550.45944640134,57.92812555149612,110.85,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-17,111.4,144.2,2.95165696638554,3.34,40489.16279838882,57.40290346708085,111.4,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-18,111.59,144.2,2.95165696638554,2.97,40542.44647423999,57.9329890516691,111.59,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-19,110.52,144.2,2.95165696638554,2.94,40552.07259670537,57.90722508402368,110.52,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-20,110.5,144.2,2.95165696638554,2.97,40547.77475857752,57.863954174260186,110.5,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-21,110.43,144.2,2.95165696638554,2.96,40549.58214357966,57.87352214668775,110.43,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-24,110.35,144.2,2.95165696638554,3.15,40522.1343798381,57.60242867318151,110.35,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-25,109.5,144.2,2.95165696638554,3.21,40517.49825432866,57.46458570622211,109.5,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-26,108.65,144.2,2.95165696638554,3.26,40514.32733042353,57.34074414418444,108.65,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-27,107.8,144.2,2.95165696638554,3.11,40540.46043860464,57.49693068058147,107.8,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-28,107.17,144.2,2.95165696638554,3.02,40556.72690362387,57.583042432429664,107.17,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-05-31,156.49025825507422,144.2,2.95165696638554,3.02,40315.6329957486,60.706728654830144,156.49025825507422,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-01,107.23,144.3,2.95165696638554,3.33,40525.1294855991,57.19078888399811,107.23,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-02,107.68,144.3,2.95165696638554,3.12,40553.69896887506,57.51331902481695,107.68,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-03,107.4,144.3,2.95165696638554,3.03,40568.25451690517,57.62159793913594,107.4,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-04,107.75,144.3,2.95165696638554,2.98,40573.86960793761,57.71377212621536,107.75,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-07,107.36,144.3,2.95165696638554,3.14,40552.33283262792,57.4650490950002,107.36,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-08,106.3,144.3,2.95165696638554,2.72,40619.05293431893,57.985973266801565,106.3,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-09,106.55,144.3,2.95165696638554,2.92,40588.52681866903,57.72177885584601,106.55,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-10,106.16,144.3,2.95165696638554,3.01,40577.24645458953,57.57106565908299,106.16,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-11,106.1,144.3,2.95165696638554,2.93,40589.2613674793,57.679276813461854,106.1,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-14,105.15,144.3,2.95165696638554,3.06,40574.857664165145,57.437090537058666,105.15,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-15,105.6,144.3,2.95165696638554,3.14,40560.93630091607,57.35357993514721,105.6,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-16,106.6,144.3,2.95165696638554,3.04,40570.69998270455,57.55692873428104,106.6,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-17,106.75,144.3,2.95165696638554,3.02,40572.89713577498,57.59443175661198,106.75,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-18,109.5,144.3,2.95165696638554,2.91,40575.57143422219,57.92261777302133,109.5,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-21,111.05,144.3,2.95165696638554,3.03,40550.41209687578,57.85276977633104,111.05,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-22,111.35,144.3,2.95165696638554,2.98,40556.27160462095,57.94177722591464,111.35,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-23,109.15,144.3,2.95165696638554,3.24,40528.93069826902,57.43840424813334,109.15,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-24,109.25,144.3,2.95165696638554,3.02,40560.67630013842,57.75276863140312,109.25,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-25,106.15,144.3,2.95165696638554,2.96,40584.62134595364,57.64043933619247,106.15,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-28,106.05,144.3,2.95165696638554,3.08,40567.52776012736,57.46608900214004,106.05,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-29,107.13,144.3,2.95165696638554,3.0,40573.96997196686,57.64650177142369,107.13,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-06-30,106.8,144.3,2.95165696638554,3.92,40440.78457467418,56.33747205115176,106.8,97.123950114533,2.5,1.24304589707929,29232.4397928178,72.712
1993-08-02,104.35,144.8,2.95165696638554,3.26,40620.049958303454,57.2963442344269,104.35,97.6329854924917,2.5,1.24304589707929,29232.4397928178,72.712
1993-08-03,104.43,144.8,2.95165696638554,3.06,40648.96292364932,57.581439112854895,104.43,97.6329854924917,2.5,1.24304589707929,29232.4397928178,72.712
1993-08-04,104.8,144.8,2.95165696638554,3.14,40635.43262714062,57.492861730950096,104.8,97.6329854924917,2.5,1.24304589707929,29232.4397928178,72.712
1993-08-05,104.25,144.8,2.95165696638554,3.05,40651.308025419465,57.58404026279168,104.25,97.6329854924917,2.5,1.24304589707929,29232.4397928178,72.712
