date,exchange_rate_USD_JY,cpi_us,inflation_us,interest_r_us,gdp_pc_us,govt_debt_us
1987-08-18,146.07,114.3,3.66456321751691,6.7,,
1987-08-19,145.1,114.3,3.66456321751691,6.66,,
1987-08-20,144.15,114.3,3.66456321751691,6.63,,
1987-08-21,142.75,114.3,3.66456321751691,6.62,,
1987-08-24,142.0,114.3,3.66456321751691,6.77,,
1987-08-25,143.22,114.3,3.66456321751691,6.85,,
1987-08-26,143.05,114.3,3.66456321751691,7.24,,
1987-08-27,142.05,114.3,3.66456321751691,6.9,,
1987-08-28,142.0,114.3,3.66456321751691,6.84,,
1987-08-31,141.75,114.3,3.66456321751691,6.95,,
1987-09-01,141.83,114.7,3.66456321751691,6.84,,
1987-09-02,141.03,114.7,3.66456321751691,6.77,,
1987-09-03,141.03,114.7,3.66456321751691,6.84,,
1987-09-04,141.75,114.7,3.66456321751691,6.85,,
1987-09-07,,114.7,3.66456321751691,6.85,,
1987-09-08,141.75,114.7,3.66456321751691,7.15,,
1987-09-09,141.6,114.7,3.66456321751691,7.23,,
1987-09-10,142.57,114.7,3.66456321751691,7.19,,
1987-09-11,142.8,114.7,3.66456321751691,7.13,,
1987-09-14,144.5,114.7,3.66456321751691,7.24,,
1987-09-15,144.05,114.7,3.66456321751691,7.42,,
1987-09-16,144.36,114.7,3.66456321751691,7.26,,
1987-09-17,143.4,114.7,3.66456321751691,7.09,,
1987-09-18,142.67,114.7,3.66456321751691,7.05,,
1987-09-21,143.55,114.7,3.66456321751691,7.32,,
1987-09-22,144.15,114.7,3.66456321751691,7.54,,
1987-09-23,143.9,114.7,3.66456321751691,7.74,,
1987-09-24,143.73,114.7,3.66456321751691,7.35,,
1987-09-25,143.67,114.7,3.66456321751691,7.27,,
1987-09-28,144.07,114.7,3.66456321751691,7.48,,
1987-09-29,146.2,114.7,3.66456321751691,7.9,,
1987-09-30,146.5,114.7,3.66456321751691,8.38,,
1987-10-01,146.9,115.0,3.66456321751691,7.71,35638.0,48.55667
1987-10-02,146.4,115.0,3.66456321751691,7.42,35638.0,48.55667
1987-10-05,146.85,115.0,3.66456321751691,7.45,35638.0,48.55667
1987-10-06,146.71,115.0,3.66456321751691,7.32,35638.0,48.55667
1987-10-07,145.65,115.0,3.66456321751691,7.3,35638.0,48.55667
1987-10-08,144.89,115.0,3.66456321751691,7.55,35638.0,48.55667
1987-10-09,143.85,115.0,3.66456321751691,7.58,35638.0,48.55667
1987-10-12,,115.0,3.66456321751691,7.58,35638.0,48.55667
1987-10-13,143.75,115.0,3.66456321751691,7.65,35638.0,48.55667
1987-10-14,142.75,115.0,3.66456321751691,7.59,35638.0,48.55667
1987-10-15,142.15,115.0,3.66456321751691,7.76,35638.0,48.55667
1987-10-16,142.75,115.0,3.66456321751691,7.55,35638.0,48.55667
1987-10-19,141.83,115.0,3.66456321751691,7.61,35638.0,48.55667
1987-10-20,143.9,115.0,3.66456321751691,7.07,35638.0,48.55667
1987-10-21,144.2,115.0,3.66456321751691,6.47,35638.0,48.55667
1987-10-22,144.68,115.0,3.66456321751691,7.14,35638.0,48.55667
1987-10-23,142.85,115.0,3.66456321751691,7.0,35638.0,48.55667
1987-10-26,142.2,115.0,3.66456321751691,7.24,35638.0,48.55667
1987-10-27,141.58,115.0,3.66456321751691,7.14,35638.0,48.55667
1987-10-28,139.18,115.0,3.66456321751691,6.72,35638.0,48.55667
1987-10-29,138.25,115.0,3.66456321751691,6.76,35638.0,48.55667
1987-10-30,138.4,115.0,3.66456321751691,6.62,35638.0,48.55667
1987-11-02,137.0,115.4,3.66456321751691,6.64,,
1987-11-03,137.38,115.4,3.66456321751691,6.06,,
1987-11-04,137.28,115.4,3.66456321751691,5.69,,
1987-11-05,134.7,115.4,3.66456321751691,6.57,,
1987-11-06,135.4,115.4,3.66456321751691,6.7,,
1987-11-09,134.3,115.4,3.66456321751691,6.82,,
1987-11-10,134.55,115.4,3.66456321751691,6.63,,
1987-11-11,,115.4,3.66456321751691,6.63,,
1987-11-12,136.45,115.4,3.66456321751691,6.72,,
1987-11-13,135.85,115.4,3.66456321751691,6.8,,
1987-11-16,136.6,115.4,3.66456321751691,7.11,,
1987-11-17,135.72,115.4,3.66456321751691,6.72,,
1987-11-18,135.55,115.4,3.66456321751691,6.46,,
1987-11-19,135.15,115.4,3.66456321751691,6.82,,
1987-11-20,135.45,115.4,3.66456321751691,6.74,,
1987-11-23,134.73,115.4,3.66456321751691,6.89,,
1987-11-24,135.52,115.4,3.66456321751691,6.77,,
1987-11-25,134.8,115.4,3.66456321751691,6.73,,
1987-11-26,,115.4,3.66456321751691,6.73,,
1987-11-27,133.7,115.4,3.66456321751691,6.76,,
1987-11-30,132.42,115.4,3.66456321751691,7.19,,
1987-12-01,133.0,115.6,3.66456321751691,7.04,,
1987-12-02,132.7,115.6,3.66456321751691,7.0,,
1987-12-03,132.9,115.6,3.66456321751691,6.99,,
1987-12-04,132.85,115.6,3.66456321751691,6.82,,
1987-12-07,132.8,115.6,3.66456321751691,6.93,,
1987-12-08,132.72,115.6,3.66456321751691,6.79,,
1987-12-09,132.4,115.6,3.66456321751691,6.72,,
1987-12-10,129.4,115.6,3.66456321751691,6.83,,
1987-12-11,128.5,115.6,3.66456321751691,6.81,,
1987-12-14,128.02,115.6,3.66456321751691,6.78,,
1987-12-15,127.6,115.6,3.66456321751691,6.51,,
1987-12-16,127.28,115.6,3.66456321751691,5.52,,
1987-12-17,126.25,115.6,3.66456321751691,6.67,,
1987-12-18,127.1,115.6,3.66456321751691,6.75,,
1987-12-21,127.08,115.6,3.66456321751691,6.85,,
1987-12-22,126.55,115.6,3.66456321751691,6.77,,
1987-12-23,126.75,115.6,3.66456321751691,6.74,,
1987-12-24,126.12,115.6,3.66456321751691,6.7,,
1987-12-25,,115.6,3.66456321751691,6.7,,
1987-12-28,123.15,115.6,3.66456321751691,6.91,,
1987-12-29,123.5,115.6,3.66456321751691,7.21,,
1987-12-30,123.4,115.6,3.66456321751691,6.77,,
1987-12-31,121.25,115.6,3.66456321751691,6.89,,
1988-01-01,,116.0,4.07774110744408,6.89,35751.0,49.03151
1988-01-04,122.7,116.0,4.07774110744408,7.3,35751.0,49.03151
1988-01-05,126.9,116.0,4.07774110744408,7.34,35751.0,49.03151
1988-01-06,129.65,116.0,4.07774110744408,6.94,35751.0,49.03151
1988-01-07,128.58,116.0,4.07774110744408,6.91,35751.0,49.03151
1988-01-08,129.15,116.0,4.07774110744408,6.8,35751.0,49.03151
1988-01-11,128.2,116.0,4.07774110744408,6.89,35751.0,49.03151
1988-01-12,127.38,116.0,4.07774110744408,6.75,35751.0,49.03151
1988-01-13,126.65,116.0,4.07774110744408,6.72,35751.0,49.03151
1988-01-14,126.73,116.0,4.07774110744408,6.86,35751.0,49.03151
1988-01-15,130.5,116.0,4.07774110744408,6.89,35751.0,49.03151
1988-01-18,,116.0,4.07774110744408,6.89,35751.0,49.03151
1988-01-19,128.6,116.0,4.07774110744408,6.96,35751.0,49.03151
1988-01-20,127.75,116.0,4.07774110744408,6.86,35751.0,49.03151
1988-01-21,127.2,116.0,4.07774110744408,6.67,35751.0,49.03151
1988-01-22,127.85,116.0,4.07774110744408,6.57,35751.0,49.03151
1988-01-25,127.78,116.0,4.07774110744408,6.86,35751.0,49.03151
1988-01-26,127.88,116.0,4.07774110744408,6.78,35751.0,49.03151
1988-01-27,127.6,116.0,4.07774110744408,6.57,35751.0,49.03151
1988-01-28,127.17,116.0,4.07774110744408,6.73,35751.0,49.03151
1988-01-29,127.75,116.0,4.07774110744408,6.79,35751.0,49.03151
1988-02-01,129.38,116.2,4.07774110744408,6.96,,
1988-02-02,128.28,116.2,4.07774110744408,6.78,,
1988-02-03,127.9,116.2,4.07774110744408,6.55,,
1988-02-04,128.5,116.2,4.07774110744408,6.57,,
1988-02-05,129.05,116.2,4.07774110744408,6.58,,
1988-02-08,128.6,116.2,4.07774110744408,6.58,,
1988-02-09,129.18,116.2,4.07774110744408,6.04,,
1988-02-10,129.02,116.2,4.07774110744408,5.72,,
1988-02-11,129.14,116.2,4.07774110744408,6.5,,
1988-02-12,131.15,116.2,4.07774110744408,6.59,,
1988-02-15,,116.2,4.07774110744408,6.59,,
1988-02-16,130.25,116.2,4.07774110744408,6.9,,
1988-02-17,130.3,116.2,4.07774110744408,6.79,,
1988-02-18,130.23,116.2,4.07774110744408,6.65,,
1988-02-19,130.05,116.2,4.07774110744408,6.66,,
1988-02-22,129.28,116.2,4.07774110744408,6.77,,
1988-02-23,128.78,116.2,4.07774110744408,6.63,,
1988-02-24,128.8,116.2,4.07774110744408,6.43,,
1988-02-25,128.8,116.2,4.07774110744408,6.6,,
1988-02-26,128.19,116.2,4.07774110744408,6.56,,
1988-02-29,128.45,116.2,4.07774110744408,6.67,,
1988-03-01,128.27,116.5,4.07774110744408,6.66,,
1988-03-02,129.2,116.5,4.07774110744408,6.62,,
1988-03-03,129.25,116.5,4.07774110744408,6.58,,
1988-03-04,128.75,116.5,4.07774110744408,6.51,,
1988-03-07,128.17,116.5,4.07774110744408,6.51,,
1988-03-08,128.09,116.5,4.07774110744408,6.36,,
1988-03-09,128.02,116.5,4.07774110744408,6.59,,
1988-03-10,128.1,116.5,4.07774110744408,6.7,,
1988-03-11,127.38,116.5,4.07774110744408,6.6,,
1988-03-14,126.92,116.5,4.07774110744408,6.7,,
1988-03-15,127.15,116.5,4.07774110744408,6.6,,
1988-03-16,127.43,116.5,4.07774110744408,6.48,,
1988-03-17,128.65,116.5,4.07774110744408,6.47,,
1988-03-18,128.35,116.5,4.07774110744408,6.45,,
1988-03-21,127.08,116.5,4.07774110744408,6.45,,
1988-03-22,127.12,116.5,4.07774110744408,6.46,,
1988-03-23,126.8,116.5,4.07774110744408,6.83,,
1988-03-24,125.75,116.5,4.07774110744408,6.66,,
1988-03-25,125.35,116.5,4.07774110744408,6.6,,
1988-03-28,124.2,116.5,4.07774110744408,6.64,,
1988-03-29,124.65,116.5,4.07774110744408,6.57,,
1988-03-30,124.84,116.5,4.07774110744408,6.66,,
1988-03-31,124.1,116.5,4.07774110744408,6.83,,
1988-04-01,124.0,117.2,4.07774110744408,6.7,36145.0,49.08744
1988-04-04,124.4,117.2,4.07774110744408,6.71,36145.0,49.08744
1988-04-05,125.18,117.2,4.07774110744408,6.83,36145.0,49.08744
1988-04-06,125.5,117.2,4.07774110744408,7.3,36145.0,49.08744
1988-04-07,125.82,117.2,4.07774110744408,6.93,36145.0,49.08744
1988-04-08,125.55,117.2,4.07774110744408,6.84,36145.0,49.08744
1988-04-11,126.68,117.2,4.07774110744408,6.83,36145.0,49.08744
1988-04-12,126.56,117.2,4.07774110744408,6.75,36145.0,49.08744
1988-04-13,126.33,117.2,4.07774110744408,6.67,36145.0,49.08744
1988-04-14,123.65,117.2,4.07774110744408,6.74,36145.0,49.08744
1988-04-15,123.88,117.2,4.07774110744408,6.87,36145.0,49.08744
1988-04-18,124.06,117.2,4.07774110744408,6.84,36145.0,49.08744
1988-04-19,124.18,117.2,4.07774110744408,6.85,36145.0,49.08744
1988-04-20,123.98,117.2,4.07774110744408,7.49,36145.0,49.08744
1988-04-21,124.15,117.2,4.07774110744408,6.95,36145.0,49.08744
1988-04-22,124.7,117.2,4.07774110744408,6.81,36145.0,49.08744
1988-04-25,124.82,117.2,4.07774110744408,6.9,36145.0,49.08744
1988-04-26,124.79,117.2,4.07774110744408,6.81,36145.0,49.08744
1988-04-27,125.1,117.2,4.07774110744408,6.83,36145.0,49.08744
1988-04-28,124.6,117.2,4.07774110744408,7.1,36145.0,49.08744
1988-04-29,124.92,117.2,4.07774110744408,6.98,36145.0,49.08744
1988-05-02,124.95,117.5,4.07774110744408,6.86,,
1988-05-03,124.88,117.5,4.07774110744408,6.6,,
1988-05-04,125.0,117.5,4.07774110744408,6.24,,
1988-05-05,124.65,117.5,4.07774110744408,6.86,,
1988-05-06,124.88,117.5,4.07774110744408,6.88,,
1988-05-09,124.82,117.5,4.07774110744408,7.12,,
1988-05-10,124.44,117.5,4.07774110744408,7.32,,
1988-05-11,124.25,117.5,4.07774110744408,7.2,,
1988-05-12,124.39,117.5,4.07774110744408,7.1,,
1988-05-13,124.68,117.5,4.07774110744408,7.14,,
1988-05-16,124.95,117.5,4.07774110744408,7.3,,
1988-05-17,125.73,117.5,4.07774110744408,6.98,,
1988-05-18,125.4,117.5,4.07774110744408,6.45,,
1988-05-19,124.87,117.5,4.07774110744408,7.04,,
1988-05-20,124.84,117.5,4.07774110744408,7.15,,
1988-05-23,124.55,117.5,4.07774110744408,7.21,,
1988-05-24,124.35,117.5,4.07774110744408,7.07,,
1988-05-25,124.35,117.5,4.07774110744408,7.19,,
1988-05-26,124.44,117.5,4.07774110744408,7.49,,
1988-05-27,125.0,117.5,4.07774110744408,7.42,,
1988-05-30,,117.5,4.07774110744408,7.42,,
1988-05-31,125.11,117.5,4.07774110744408,7.48,,
1988-06-01,125.2,118.0,4.07774110744408,7.24,,
1988-06-02,126.55,118.0,4.07774110744408,7.37,,
1988-06-03,125.97,118.0,4.07774110744408,7.34,,
1988-06-06,126.18,118.0,4.07774110744408,7.45,,
1988-06-07,125.72,118.0,4.07774110744408,7.38,,
1988-06-08,125.25,118.0,4.07774110744408,7.37,,
1988-06-09,125.2,118.0,4.07774110744408,7.32,,
1988-06-10,124.92,118.0,4.07774110744408,7.34,,
1988-06-13,125.2,118.0,4.07774110744408,7.52,,
1988-06-14,126.4,118.0,4.07774110744408,7.39,,
1988-06-15,126.27,118.0,4.07774110744408,7.75,,
1988-06-16,125.78,118.0,4.07774110744408,7.51,,
1988-06-17,125.87,118.0,4.07774110744408,7.54,,
1988-06-20,126.25,118.0,4.07774110744408,7.62,,
1988-06-21,126.47,118.0,4.07774110744408,7.57,,
1988-06-22,128.63,118.0,4.07774110744408,7.46,,
1988-06-23,128.67,118.0,4.07774110744408,7.55,,
1988-06-24,130.6,118.0,4.07774110744408,7.56,,
1988-06-27,130.88,118.0,4.07774110744408,7.61,,
1988-06-28,130.95,118.0,4.07774110744408,7.68,,
1988-06-29,133.75,118.0,4.07774110744408,7.87,,
1988-06-30,133.53,118.0,4.07774110744408,8.27,,
1988-07-01,134.1,118.5,4.07774110744408,7.75,36262.0,49.25732
1988-07-04,,118.5,4.07774110744408,7.75,36262.0,49.25732
1988-07-05,134.29,118.5,4.07774110744408,7.75,36262.0,49.25732
1988-07-06,133.6,118.5,4.07774110744408,7.67,36262.0,49.25732
1988-07-07,131.77,118.5,4.07774110744408,7.66,36262.0,49.25732
1988-07-08,133.23,118.5,4.07774110744408,7.54,36262.0,49.25732
1988-07-11,132.9,118.5,4.07774110744408,7.59,36262.0,49.25732
1988-07-12,132.63,118.5,4.07774110744408,7.51,36262.0,49.25732
1988-07-13,132.9,118.5,4.07774110744408,7.78,36262.0,49.25732
1988-07-14,133.13,118.5,4.07774110744408,7.8,36262.0,49.25732
1988-07-15,135.3,118.5,4.07774110744408,7.87,36262.0,49.25732
1988-07-18,134.75,118.5,4.07774110744408,7.89,36262.0,49.25732
1988-07-19,133.9,118.5,4.07774110744408,7.79,36262.0,49.25732
1988-07-20,133.18,118.5,4.07774110744408,7.74,36262.0,49.25732
1988-07-21,132.25,118.5,4.07774110744408,7.85,36262.0,49.25732
1988-07-22,130.7,118.5,4.07774110744408,7.87,36262.0,49.25732
1988-07-25,132.1,118.5,4.07774110744408,7.89,36262.0,49.25732
1988-07-26,132.55,118.5,4.07774110744408,7.82,36262.0,49.25732
1988-07-27,131.7,118.5,4.07774110744408,7.42,36262.0,49.25732
1988-07-28,132.4,118.5,4.07774110744408,7.88,36262.0,49.25732
1988-07-29,133.05,118.5,4.07774110744408,7.84,36262.0,49.25732
1988-08-01,132.8,119.0,4.07774110744408,7.91,,
1988-08-02,132.92,119.0,4.07774110744408,7.81,,
1988-08-03,132.87,119.0,4.07774110744408,7.73,,
1988-08-04,133.02,119.0,4.07774110744408,7.75,,
1988-08-05,133.68,119.0,4.07774110744408,7.74,,
1988-08-08,133.75,119.0,4.07774110744408,7.78,,
1988-08-09,134.75,119.0,4.07774110744408,7.73,,
1988-08-10,134.45,119.0,4.07774110744408,7.8,,
1988-08-11,133.86,119.0,4.07774110744408,8.15,,
1988-08-12,133.15,119.0,4.07774110744408,8.14,,
1988-08-15,133.25,119.0,4.07774110744408,8.41,,
1988-08-16,132.92,119.0,4.07774110744408,8.22,,
1988-08-17,134.07,119.0,4.07774110744408,8.11,,
1988-08-18,133.35,119.0,4.07774110744408,8.14,,
1988-08-19,133.45,119.0,4.07774110744408,8.09,,
1988-08-22,134.1,119.0,4.07774110744408,8.05,,
1988-08-23,133.85,119.0,4.07774110744408,7.89,,
1988-08-24,134.25,119.0,4.07774110744408,7.82,,
1988-08-25,133.35,119.0,4.07774110744408,8.21,,
1988-08-26,133.66,119.0,4.07774110744408,8.16,,
1988-08-29,134.13,119.0,4.07774110744408,8.16,,
1988-08-30,134.47,119.0,4.07774110744408,8.08,,
1988-08-31,136.52,119.0,4.07774110744408,8.14,,
1988-09-01,136.35,119.5,4.07774110744408,8.27,,
1988-09-02,136.1,119.5,4.07774110744408,8.27,,
1988-09-05,,119.5,4.07774110744408,8.27,,
1988-09-06,135.3,119.5,4.07774110744408,7.98,,
1988-09-07,133.67,119.5,4.07774110744408,7.74,,
1988-09-08,133.87,119.5,4.07774110744408,8.13,,
1988-09-09,133.62,119.5,4.07774110744408,8.13,,
1988-09-12,133.5,119.5,4.07774110744408,8.17,,
1988-09-13,133.3,119.5,4.07774110744408,8.11,,
1988-09-14,134.6,119.5,4.07774110744408,8.09,,
1988-09-15,133.67,119.5,4.07774110744408,8.24,,
1988-09-16,134.3,119.5,4.07774110744408,8.08,,
1988-09-19,133.55,119.5,4.07774110744408,8.05,,
1988-09-20,133.9,119.5,4.07774110744408,8.06,,
1988-09-21,134.25,119.5,4.07774110744408,8.63,,
1988-09-22,134.63,119.5,4.07774110744408,8.28,,
1988-09-23,134.47,119.5,4.07774110744408,8.21,,
1988-09-26,134.65,119.5,4.07774110744408,8.27,,
1988-09-27,134.45,119.5,4.07774110744408,8.26,,
1988-09-28,134.23,119.5,4.07774110744408,8.25,,
1988-09-29,134.36,119.5,4.07774110744408,8.39,,
1988-09-30,133.9,119.5,4.07774110744408,8.54,,
1988-10-03,133.65,119.9,4.07774110744408,8.18,36654.0,49.71548
1988-10-04,133.26,119.9,4.07774110744408,8.1,36654.0,49.71548
1988-10-05,133.5,119.9,4.07774110744408,8.39,36654.0,49.71548
1988-10-06,133.41,119.9,4.07774110744408,8.31,36654.0,49.71548
1988-10-07,133.3,119.9,4.07774110744408,8.27,36654.0,49.71548
1988-10-10,,119.9,4.07774110744408,8.27,36654.0,49.71548
1988-10-11,131.07,119.9,4.07774110744408,8.29,36654.0,49.71548
1988-10-12,128.96,119.9,4.07774110744408,8.22,36654.0,49.71548
1988-10-13,128.03,119.9,4.07774110744408,8.15,36654.0,49.71548
1988-10-14,127.15,119.9,4.07774110744408,8.14,36654.0,49.71548
1988-10-17,127.28,119.9,4.07774110744408,8.37,36654.0,49.71548
1988-10-18,126.67,119.9,4.07774110744408,8.33,36654.0,49.71548
1988-10-19,127.3,119.9,4.07774110744408,8.64,36654.0,49.71548
1988-10-20,127.2,119.9,4.07774110744408,8.38,36654.0,49.71548
1988-10-21,126.35,119.9,4.07774110744408,8.29,36654.0,49.71548
1988-10-24,126.83,119.9,4.07774110744408,8.31,36654.0,49.71548
1988-10-25,126.7,119.9,4.07774110744408,8.26,36654.0,49.71548
1988-10-26,125.7,119.9,4.07774110744408,8.24,36654.0,49.71548
1988-10-27,125.9,119.9,4.07774110744408,8.27,36654.0,49.71548
1988-10-28,125.85,119.9,4.07774110744408,8.3,36654.0,49.71548
1988-10-31,125.5,119.9,4.07774110744408,8.39,36654.0,49.71548
1988-11-01,125.3,120.3,4.07774110744408,8.35,,
1988-11-02,124.6,120.3,4.07774110744408,8.63,,
1988-11-03,124.2,120.3,4.07774110744408,8.37,,
1988-11-04,125.32,120.3,4.07774110744408,8.27,,
1988-11-07,124.72,120.3,4.07774110744408,8.35,,
1988-11-08,125.57,120.3,4.07774110744408,8.33,,
1988-11-09,124.25,120.3,4.07774110744408,8.29,,
1988-11-10,123.98,120.3,4.07774110744408,8.27,,
1988-11-11,,120.3,4.07774110744408,8.27,,
1988-11-14,123.43,120.3,4.07774110744408,8.95,,
1988-11-15,123.42,120.3,4.07774110744408,8.44,,
1988-11-16,122.55,120.3,4.07774110744408,7.37,,
1988-11-17,122.73,120.3,4.07774110744408,8.33,,
1988-11-18,122.65,120.3,4.07774110744408,8.29,,
1988-11-21,121.95,120.3,4.07774110744408,8.37,,
1988-11-22,121.35,120.3,4.07774110744408,8.4,,
1988-11-23,121.3,120.3,4.07774110744408,8.34,,
1988-11-24,,120.3,4.07774110744408,8.34,,
1988-11-25,121.1,120.3,4.07774110744408,8.43,,
1988-11-28,122.22,120.3,4.07774110744408,8.55,,
1988-11-29,121.5,120.3,4.07774110744408,8.39,,
1988-11-30,121.9,120.3,4.07774110744408,8.5,,
1988-12-01,121.6,120.7,4.07774110744408,8.54,,
1988-12-02,121.47,120.7,4.07774110744408,8.63,,
1988-12-05,121.5,120.7,4.07774110744408,8.65,,
1988-12-06,121.75,120.7,4.07774110744408,8.59,,
1988-12-07,123.5,120.7,4.07774110744408,8.49,,
1988-12-08,122.57,120.7,4.07774110744408,8.5,,
1988-12-09,122.35,120.7,4.07774110744408,8.52,,
1988-12-12,122.85,120.7,4.07774110744408,8.58,,
1988-12-13,123.15,120.7,4.07774110744408,8.39,,
1988-12-14,122.71,120.7,4.07774110744408,8.51,,
1988-12-15,123.37,120.7,4.07774110744408,8.81,,
1988-12-16,124.5,120.7,4.07774110744408,8.9,,
1988-12-19,124.1,120.7,4.07774110744408,8.96,,
1988-12-20,125.1,120.7,4.07774110744408,8.85,,
1988-12-21,124.35,120.7,4.07774110744408,8.79,,
1988-12-22,124.71,120.7,4.07774110744408,8.85,,
1988-12-23,124.85,120.7,4.07774110744408,8.74,,
1988-12-26,,120.7,4.07774110744408,8.74,,
1988-12-27,124.85,120.7,4.07774110744408,8.84,,
1988-12-28,125.58,120.7,4.07774110744408,9.39,,
1988-12-29,125.85,120.7,4.07774110744408,9.64,,
1988-12-30,125.05,120.7,4.07774110744408,9.04,,
1989-01-02,,121.2,4.82700303008949,9.04,36953.0,49.73276
1989-01-03,123.6,121.2,4.82700303008949,9.4,36953.0,49.73276
1989-01-04,125.05,121.2,4.82700303008949,9.35,36953.0,49.73276
1989-01-05,125.59,121.2,4.82700303008949,9.0,36953.0,49.73276
1989-01-06,126.62,121.2,4.82700303008949,9.04,36953.0,49.73276
1989-01-09,126.45,121.2,4.82700303008949,9.19,36953.0,49.73276
1989-01-10,126.3,121.2,4.82700303008949,9.15,36953.0,49.73276
1989-01-11,126.13,121.2,4.82700303008949,9.1,36953.0,49.73276
1989-01-12,126.17,121.2,4.82700303008949,9.15,36953.0,49.73276
1989-01-13,126.7,121.2,4.82700303008949,9.1,36953.0,49.73276
1989-01-16,,121.2,4.82700303008949,9.1,36953.0,49.73276
1989-01-17,127.75,121.2,4.82700303008949,9.26,36953.0,49.73276
1989-01-18,128.5,121.2,4.82700303008949,9.07,36953.0,49.73276
1989-01-19,129.7,121.2,4.82700303008949,8.98,36953.0,49.73276
1989-01-20,128.27,121.2,4.82700303008949,8.97,36953.0,49.73276
1989-01-23,127.8,121.2,4.82700303008949,9.1,36953.0,49.73276
1989-01-24,127.65,121.2,4.82700303008949,9.1,36953.0,49.73276
1989-01-25,127.73,121.2,4.82700303008949,9.32,36953.0,49.73276
1989-01-26,128.15,121.2,4.82700303008949,9.25,36953.0,49.73276
1989-01-27,129.24,121.2,4.82700303008949,9.17,36953.0,49.73276
1989-01-30,129.35,121.2,4.82700303008949,9.18,36953.0,49.73276
1989-01-31,130.5,121.2,4.82700303008949,9.14,36953.0,49.73276
1989-02-01,129.6,121.6,4.82700303008949,9.02,,
1989-02-02,129.15,121.6,4.82700303008949,9.03,,
1989-02-03,129.65,121.6,4.82700303008949,9.08,,
1989-02-06,129.65,121.6,4.82700303008949,9.08,,
1989-02-07,129.29,121.6,4.82700303008949,9.0,,
1989-02-08,129.6,121.6,4.82700303008949,9.38,,
1989-02-09,128.58,121.6,4.82700303008949,9.31,,
1989-02-10,128.49,121.6,4.82700303008949,9.19,,
1989-02-13,128.4,121.6,4.82700303008949,9.3,,
1989-02-14,126.73,121.6,4.82700303008949,9.29,,
1989-02-15,126.4,121.6,4.82700303008949,9.4,,
1989-02-16,126.32,121.6,4.82700303008949,9.35,,
1989-02-17,125.9,121.6,4.82700303008949,9.31,,
1989-02-20,,121.6,4.82700303008949,9.31,,
1989-02-21,126.75,121.6,4.82700303008949,9.33,,
1989-02-22,126.58,121.6,4.82700303008949,9.81,,
1989-02-23,126.2,121.6,4.82700303008949,9.6,,
1989-02-24,126.32,121.6,4.82700303008949,9.79,,
1989-02-27,126.53,121.6,4.82700303008949,9.92,,
1989-02-28,126.87,121.6,4.82700303008949,9.87,,
1989-03-01,128.1,122.2,4.82700303008949,9.82,,
1989-03-02,127.88,122.2,4.82700303008949,9.83,,
1989-03-03,127.7,122.2,4.82700303008949,9.7,,
1989-03-06,128.85,122.2,4.82700303008949,9.77,,
1989-03-07,128.74,122.2,4.82700303008949,9.59,,
1989-03-08,128.7,122.2,4.82700303008949,10.5,,
1989-03-09,129.05,122.2,4.82700303008949,9.89,,
1989-03-10,129.5,122.2,4.82700303008949,9.82,,
1989-03-13,129.88,122.2,4.82700303008949,9.82,,
1989-03-14,129.68,122.2,4.82700303008949,9.78,,
1989-03-15,130.6,122.2,4.82700303008949,9.84,,
1989-03-16,131.22,122.2,4.82700303008949,9.79,,
1989-03-17,131.6,122.2,4.82700303008949,9.81,,
1989-03-20,131.7,122.2,4.82700303008949,9.85,,
1989-03-21,131.28,122.2,4.82700303008949,9.8,,
1989-03-22,131.15,122.2,4.82700303008949,10.18,,
1989-03-23,131.2,122.2,4.82700303008949,9.92,,
1989-03-24,131.5,122.2,4.82700303008949,9.88,,
1989-03-27,132.7,122.2,4.82700303008949,9.9,,
1989-03-28,133.08,122.2,4.82700303008949,9.88,,
1989-03-29,132.83,122.2,4.82700303008949,9.84,,
1989-03-30,132.95,122.2,4.82700303008949,9.89,,
1989-03-31,132.77,122.2,4.82700303008949,9.79,,
1989-04-03,132.05,123.1,4.82700303008949,9.92,37151.0,49.8876
1989-04-04,130.9,123.1,4.82700303008949,9.52,37151.0,49.8876
1989-04-05,131.8,123.1,4.82700303008949,9.28,37151.0,49.8876
1989-04-06,131.93,123.1,4.82700303008949,9.85,37151.0,49.8876
1989-04-07,132.45,123.1,4.82700303008949,9.83,37151.0,49.8876
1989-04-10,132.63,123.1,4.82700303008949,9.85,37151.0,49.8876
1989-04-11,132.75,123.1,4.82700303008949,9.79,37151.0,49.8876
1989-04-12,132.98,123.1,4.82700303008949,9.78,37151.0,49.8876
1989-04-13,132.2,123.1,4.82700303008949,9.84,37151.0,49.8876
1989-04-14,132.15,123.1,4.82700303008949,9.83,37151.0,49.8876
1989-04-17,131.95,123.1,4.82700303008949,9.89,37151.0,49.8876
1989-04-18,131.52,123.1,4.82700303008949,9.71,37151.0,49.8876
1989-04-19,132.34,123.1,4.82700303008949,10.71,37151.0,49.8876
1989-04-20,131.35,123.1,4.82700303008949,9.89,37151.0,49.8876
1989-04-21,131.45,123.1,4.82700303008949,9.87,37151.0,49.8876
1989-04-24,131.6,123.1,4.82700303008949,9.88,37151.0,49.8876
1989-04-25,131.39,123.1,4.82700303008949,9.85,37151.0,49.8876
1989-04-26,132.25,123.1,4.82700303008949,9.82,37151.0,49.8876
